algorithm,seed,episode,window_index,window_start_step,window_end_step,context_fish_norm,context_ships_norm,arm_id,arm_name,window_cumulative_reward,window_cumulative_profit,window_mean_fish_stock,window_min_fish_stock,window_collapse_flag,window_time_to_collapse,end_ships,end_fish_population
discretized_contextual,1,5,11,110,119,0.07933261113245053,9.666933279302226e-05,10,moderate_marine_reserve,-99.17333664561522,-1.189555139639177,99.34234914293104,95.93445933746281,1,0,0.0004049515934620661,102.82307482606558
linucb,1,6,0,0,9,0.8333333333333334,0.1,3,moderate_taxation,10.118290610614807,2917.3699619718477,864.1104778371554,739.8811269985001,0,,1.4853708961653926,739.8811269985001
contextual_thompson,1,6,0,0,9,0.8333333333333334,0.1,10,moderate_marine_reserve,10.141336477120525,2989.221945950384,858.253743740417,717.9373143653968,0,,1.8586333167843792,717.9373143653968
discretized_contextual,1,6,0,0,9,0.8333333333333334,0.1,1,baseline_laissez_faire,10.490521369403732,3448.0349987194627,845.0983644821124,685.0617923614428,0,,2.0946658360156425,685.0617923614428
linucb,1,6,1,10,19,0.6165676058320835,0.14853708961653928,3,moderate_taxation,8.091235544999945,3463.7698951987013,555.2958779761493,396.1874607197347,0,,1.852135913276932,396.1874607197347
contextual_thompson,1,6,1,10,19,0.5982810953044974,0.1858633316784379,10,moderate_marine_reserve,7.127733328480125,2921.3977284834473,504.76027199960123,343.6903195122631,0,,2.0289373677395695,343.6903195122631
discretized_contextual,1,6,1,10,19,0.570884826967869,0.20946658360156425,5,hard_capacity_control,7.172915297017182,3721.5387171817497,414.165189580252,210.99693960739452,0,,2.433656061354898,210.99693960739452
linucb,1,6,2,20,29,0.33015621726644556,0.1852135913276932,3,moderate_taxation,2.9053361526327284,765.8368160274092,256.7399203926382,185.10785301335062,0,,1.0161203923383744,185.10785301335062
contextual_thompson,1,6,2,20,29,0.2864085995935526,0.20289373677395695,10,moderate_marine_reserve,1.6215622956321631,-485.9233648339205,252.89827925593005,209.08185438340635,0,,0.8638564511867963,209.08185438340635
discretized_contextual,1,6,2,20,29,0.1758307830061621,0.2433656061354898,11,strong_marine_reserve,-1.1335309977670784,-2467.1756782357875,160.03736165624503,135.18252785362415,0,,1.0194679858754725,135.18252785362415
linucb,1,6,3,30,39,0.1542565441777922,0.10161203923383744,3,moderate_taxation,0.6945658190452897,-587.7337612317224,153.87594963324145,138.1876946879523,0,,0.425656782909363,138.1876946879523
contextual_thompson,1,6,3,30,39,0.17423487865283863,0.08638564511867963,10,moderate_marine_reserve,0.9672383272416981,-606.7390048722704,188.87727985367619,178.93505424515072,0,,0.361872825976336,178.93505424515072
discretized_contextual,1,6,3,30,39,0.1126521065446868,0.10194679858754725,10,moderate_marine_reserve,-60.1218647749574,-1117.8803499075052,119.52186899401227,111.65929816576194,1,4,0.42705910285711063,111.65929816576194
linucb,1,6,4,40,49,0.11515641223996025,0.0425656782909363,3,moderate_taxation,0.7542938581752301,-339.44227085083014,131.24833548312722,128.2992818432063,0,,0.1783092812651803,128.2992818432063
contextual_thompson,1,6,4,40,49,0.14911254520429226,0.036187282597633603,10,moderate_marine_reserve,1.1750070435652051,-290.3289880323397,175.84032379170537,175.09340638544796,0,,0.15158993372127189,175.5218978626695
discretized_contextual,1,6,4,40,49,0.09304941513813494,0.042705910285711066,10,moderate_marine_reserve,-99.59421257673097,-500.1621251468133,108.71394580990204,107.85536071605247,1,0,0.17889671854334988,107.90244585216226
linucb,1,6,5,50,59,0.10691606820267192,0.01783092812651803,3,moderate_taxation,0.9244151080734687,-148.3157918370445,128.7277079892616,128.0561653727147,0,,0.07469445116789143,130.13047489823884
contextual_thompson,1,6,5,50,59,0.14626824821889126,0.01515899337212719,10,moderate_marine_reserve,1.3676703239092038,-120.7345644448584,178.6085866024875,175.86117020824744,0,,0.06350161260000854,182.09362955895108
discretized_contextual,1,6,5,50,59,0.08991870487680188,0.017889671854334988,10,moderate_marine_reserve,-99.29852179206286,-210.05122344510275,109.38353176586939,108.01535645000135,1,0,0.074940530927605,111.26769491480357
linucb,1,6,6,60,69,0.10844206241519903,0.007469445116789143,3,moderate_taxation,1.053289292352996,-59.88260528028704,133.58062771599396,130.64343325662372,0,,0.03128979599763559,136.90672913185583
contextual_thompson,1,6,6,60,69,0.1517446912991259,0.006350161260000854,10,moderate_marine_reserve,1.51929160340402,-47.49443051733613,188.01432407056276,183.05723345934055,0,,0.026601072405084834,193.36490032596984
discretized_contextual,1,6,6,60,69,0.09272307909566964,0.0074940530927604995,10,moderate_marine_reserve,-99.13014384899324,-86.12152325011044,114.7173209108238,111.81773213855062,1,0,0.03139287976570931,117.88375159582262
linucb,1,6,7,70,79,0.11408894094321319,0.0031289795997635587,3,moderate_taxation,1.1591487767533237,-23.232635256344082,141.8857694411601,137.7479834498531,0,,0.013107417194525321,146.2523882670289
contextual_thompson,1,6,7,70,79,0.16113741693830821,0.0026601072405084835,10,moderate_marine_reserve,1.6559011619168267,-18.033799328860866,200.8721953494825,194.6598874117679,0,,0.011143292652389596,207.34108199536126
discretized_contextual,1,6,7,70,79,0.09823645966318552,0.0031392879765709306,7,weak_capacity_control,-19.009738444411997,-27.91623173678115,122.18133447897438,118.61017340520239,1,0,0.013150599385749199,125.9490512199001
linucb,1,6,8,80,89,0.12187699022252407,0.001310741719452532,3,moderate_taxation,1.2594111570579225,-8.74404053555717,152.17862371121754,147.28596994423168,0,,0.0054907480229120205,157.23620265188882
contextual_thompson,1,6,8,80,89,0.17278423499613438,0.0011143292652389595,10,moderate_marine_reserve,1.7928611879758045,-6.626812509469089,215.93856005823284,208.85131339146886,0,,0.004667968615921819,223.2288800206255
discretized_contextual,1,6,8,80,89,0.10495754268325008,0.00131505993857492,7,weak_capacity_control,1.0813346220437556,-10.838825611564149,131.06081371863837,126.84066390986712,0,,0.005508837210703079,135.42300471494718
linucb,1,6,9,90,99,0.131030168876574,0.0005490748022912021,3,moderate_taxation,1.3624793302915155,-3.188076229297457,163.88008878249758,158.40791939277182,0,,0.002300095694192487,169.4937602842755
contextual_thompson,1,6,9,90,99,0.18602406668385457,0.00046679686159218194,10,moderate_marine_reserve,1.9370591983957808,-2.340624231192755,232.72797871523682,224.9089674712542,0,,0.0019554302017329127,240.73288283252904
discretized_contextual,1,6,9,90,99,0.11285250392912265,0.0005508837210703079,7,weak_capacity_control,1.1721473159471005,-4.129530480855572,141.15322157135475,136.43358101649403,0,,0.002307673325286836,145.9949797350425
linucb,1,6,10,100,109,0.14124480023689626,0.00023000956941924872,3,moderate_taxation,1.4720186521783978,-1.1155283662261255,176.7761016653549,170.78370959573016,0,,0.0009635190288038445,182.90468030254695
contextual_thompson,1,6,10,100,109,0.2006107356937742,0.00019554302017329127,10,moderate_marine_reserve,2.0915117206605554,-0.7807395165442736,251.075095221252,242.56805960005448,0,,0.0008191373139928711,259.7636064748479
discretized_contextual,1,6,10,100,109,0.12166248311253543,0.00023076733252868362,7,weak_capacity_control,1.2674306541525229,-1.5395246759104004,152.276421459412,147.10758951952823,0,,0.0009666933279302226,157.56293938662623
linucb,1,6,11,110,119,0.15242056691878914,9.635190288038446e-05,3,moderate_taxation,1.5897516825524711,-0.36685210753840325,190.81422415920113,184.30826646343027,0,,0.00040362186721671755,197.45954458596654
contextual_thompson,1,6,11,110,119,0.21646967206237325,8.191373139928711e-05,10,moderate_marine_reserve,2.257637466411577,-0.236089400889825,270.94482669749596,261.7501484493177,0,,0.0003431398055429563,280.3271487161903
discretized_contextual,1,6,11,110,119,0.1313024494888552,9.666933279302226e-05,7,weak_capacity_control,1.3693297708129168,-0.557978470030137,164.38652991395367,158.77374777894738,0,,0.0004049515934620661,170.11984677527798
linucb,1,7,0,0,9,0.8333333333333334,0.1,3,moderate_taxation,10.118290610614807,2917.3699619718477,864.1104778371554,739.8811269985001,0,,1.4853708961653926,739.8811269985001
contextual_thompson,1,7,0,0,9,0.8333333333333334,0.1,10,moderate_marine_reserve,10.141336477120525,2989.221945950384,858.253743740417,717.9373143653968,0,,1.8586333167843792,717.9373143653968
discretized_contextual,1,7,0,0,9,0.8333333333333334,0.1,1,baseline_laissez_faire,10.490521369403732,3448.0349987194627,845.0983644821124,685.0617923614428,0,,2.0946658360156425,685.0617923614428
linucb,1,7,1,10,19,0.6165676058320835,0.14853708961653928,3,moderate_taxation,8.091235544999945,3463.7698951987013,555.2958779761493,396.1874607197347,0,,1.852135913276932,396.1874607197347
contextual_thompson,1,7,1,10,19,0.5982810953044974,0.1858633316784379,10,moderate_marine_reserve,7.127733328480125,2921.3977284834473,504.76027199960123,343.6903195122631,0,,2.0289373677395695,343.6903195122631
discretized_contextual,1,7,1,10,19,0.570884826967869,0.20946658360156425,3,moderate_taxation,7.306302087564786,3684.756760534129,434.58543924367876,251.25320581226075,0,,2.090642867383461,251.25320581226075
linucb,1,7,2,20,29,0.33015621726644556,0.1852135913276932,3,moderate_taxation,2.9053361526327284,765.8368160274092,256.7399203926382,185.10785301335062,0,,1.0161203923383744,185.10785301335062
contextual_thompson,1,7,2,20,29,0.2864085995935526,0.20289373677395695,10,moderate_marine_reserve,1.6215622956321631,-485.9233648339205,252.89827925593005,209.08185438340635,0,,0.8638564511867963,209.08185438340635
discretized_contextual,1,7,2,20,29,0.2093776715102173,0.2090642867383461,4,high_taxation,0.5183692522472306,-842.2073758300155,163.26919536926954,123.70648739551876,0,,0.8815022449630269,123.70648739551876
linucb,1,7,3,30,39,0.1542565441777922,0.10161203923383744,3,moderate_taxation,0.6945658190452897,-587.7337612317224,153.87594963324145,138.1876946879523,0,,0.425656782909363,138.1876946879523
contextual_thompson,1,7,3,30,39,0.17423487865283863,0.08638564511867963,10,moderate_marine_reserve,0.9672383272416981,-606.7390048722704,188.87727985367619,178.93505424515072,0,,0.361872825976336,178.93505424515072
discretized_contextual,1,7,3,30,39,0.10308873949626564,0.08815022449630269,7,weak_capacity_control,-99.96205765785585,-849.0843091641246,106.4431981569922,97.78007494828263,1,0,0.36926471759400875,97.78007494828263
linucb,1,7,4,40,49,0.11515641223996025,0.0425656782909363,3,moderate_taxation,0.7542938581752301,-339.44227085083014,131.24833548312722,128.2992818432063,0,,0.1783092812651803,128.2992818432063
contextual_thompson,1,7,4,40,49,0.14911254520429226,0.036187282597633603,10,moderate_marine_reserve,1.1750070435652051,-290.3289880323397,175.84032379170537,175.09340638544796,0,,0.15158993372127189,175.5218978626695
discretized_contextual,1,7,4,40,49,0.08148339579023553,0.03692647175940088,7,weak_capacity_control,-99.61394547597318,-398.9317990853771,94.19835877346286,92.88818246655615,1,0,0.15468642585873654,92.88818246655615
linucb,1,7,5,50,59,0.10691606820267192,0.01783092812651803,3,moderate_taxation,0.9244151080734687,-148.3157918370445,128.7277079892616,128.0561653727147,0,,0.07469445116789143,130.13047489823884
contextual_thompson,1,7,5,50,59,0.14626824821889126,0.01515899337212719,10,moderate_marine_reserve,1.3676703239092038,-120.7345644448584,178.6085866024875,175.86117020824744,0,,0.06350161260000854,182.09362955895108
discretized_contextual,1,7,5,50,59,0.07740681872213012,0.015468642585873655,7,weak_capacity_control,-99.38769584973498,-168.93326439602887,93.74848975932669,92.89068815293119,1,0,0.06479874519519657,95.1102952189568
linucb,1,7,6,60,69,0.10844206241519903,0.007469445116789143,3,moderate_taxation,1.053289292352996,-59.88260528028704,133.58062771599396,130.64343325662372,0,,0.03128979599763559,136.90672913185583
contextual_thompson,1,7,6,60,69,0.1517446912991259,0.006350161260000854,10,moderate_marine_reserve,1.51929160340402,-47.49443051733613,188.01432407056276,183.05723345934055,0,,0.026601072405084834,193.36490032596984
discretized_contextual,1,7,6,60,69,0.07925857934913066,0.006479874519519657,7,weak_capacity_control,-99.25347816757746,-69.14586270494635,97.88012341529873,95.54023497895773,1,0,0.027144446292310928,100.47277359721299
linucb,1,7,7,70,79,0.11408894094321319,0.0031289795997635587,3,moderate_taxation,1.1591487767533237,-23.232635256344082,141.8857694411601,137.7479834498531,0,,0.013107417194525321,146.2523882670289
contextual_thompson,1,7,7,70,79,0.16113741693830821,0.0026601072405084835,10,moderate_marine_reserve,1.6559011619168267,-18.033799328860866,200.8721953494825,194.6598874117679,0,,0.011143292652389596,207.34108199536126
discretized_contextual,1,7,7,70,79,0.08372731133101083,0.002714444629231093,7,weak_capacity_control,-99.15906833583249,-27.770051381425127,104.24420586587267,101.1158398506261,1,0,0.01137091408632357,107.5265899214553
linucb,1,7,8,80,89,0.12187699022252407,0.001310741719452532,3,moderate_taxation,1.2594111570579225,-8.74404053555717,152.17862371121754,147.28596994423168,0,,0.0054907480229120205,157.23620265188882
contextual_thompson,1,7,8,80,89,0.17278423499613438,0.0011143292652389595,10,moderate_marine_reserve,1.7928611879758045,-6.626812509469089,215.93856005823284,208.85131339146886,0,,0.004667968615921819,223.2288800206255
discretized_contextual,1,7,8,80,89,0.08960549160121274,0.001137091408632357,10,moderate_marine_reserve,-99.07980097334561,-13.245566673076283,112.01335119929621,108.31462950076788,1,0,0.004763320119562626,115.81856179159777
linucb,1,7,9,90,99,0.131030168876574,0.0005490748022912021,3,moderate_taxation,1.3624793302915155,-3.188076229297457,163.88008878249758,158.40791939277182,0,,0.002300095694192487,169.4937602842755
contextual_thompson,1,7,9,90,99,0.18602406668385457,0.00046679686159218194,10,moderate_marine_reserve,1.9370591983957808,-2.340624231192755,232.72797871523682,224.9089674712542,0,,0.0019554302017329127,240.73288283252904
discretized_contextual,1,7,9,90,99,0.09651546815966482,0.0004763320119562626,10,moderate_marine_reserve,-38.998844740470226,-5.333881641466399,120.77869694054748,116.69566939900577,1,0,0.0019953733173236885,124.95960890486646
linucb,1,7,10,100,109,0.14124480023689626,0.00023000956941924872,3,moderate_taxation,1.4720186521783978,-1.1155283662261255,176.7761016653549,170.78370959573016,0,,0.0009635190288038445,182.90468030254695
contextual_thompson,1,7,10,100,109,0.2006107356937742,0.00019554302017329127,10,moderate_marine_reserve,2.0915117206605554,-0.7807395165442736,251.075095221252,242.56805960005448,0,,0.0008191373139928711,259.7636064748479
discretized_contextual,1,7,10,100,109,0.10413300742072205,0.00019953733173236885,10,moderate_marine_reserve,1.0842567340049172,-2.1357431090404075,130.3670972536749,125.91843735428303,0,,0.0008358696404080706,134.91369083105002
linucb,1,7,11,110,119,0.15242056691878914,9.635190288038446e-05,3,moderate_taxation,1.5897516825524711,-0.36685210753840325,190.81422415920113,184.30826646343027,0,,0.00040362186721671755,197.45954458596654
contextual_thompson,1,7,11,110,119,0.21646967206237325,8.191373139928711e-05,10,moderate_marine_reserve,2.257637466411577,-0.236089400889825,270.94482669749596,261.7501484493177,0,,0.0003431398055429563,280.3271487161903
discretized_contextual,1,7,11,110,119,0.11242807569254168,8.358696404080706e-05,10,moderate_marine_reserve,1.1722782442711197,-0.8478452641366233,140.77513074423075,135.95420072860725,0,,0.0003501490421316374,145.69821308941016
linucb,1,8,0,0,9,0.8333333333333334,0.1,3,moderate_taxation,10.118290610614807,2917.3699619718477,864.1104778371554,739.8811269985001,0,,1.4853708961653926,739.8811269985001
contextual_thompson,1,8,0,0,9,0.8333333333333334,0.1,10,moderate_marine_reserve,10.141336477120525,2989.221945950384,858.253743740417,717.9373143653968,0,,1.8586333167843792,717.9373143653968
discretized_contextual,1,8,0,0,9,0.8333333333333334,0.1,1,baseline_laissez_faire,10.490521369403732,3448.0349987194627,845.0983644821124,685.0617923614428,0,,2.0946658360156425,685.0617923614428
linucb,1,8,1,10,19,0.6165676058320835,0.14853708961653928,3,moderate_taxation,8.091235544999945,3463.7698951987013,555.2958779761493,396.1874607197347,0,,1.852135913276932,396.1874607197347
contextual_thompson,1,8,1,10,19,0.5982810953044974,0.1858633316784379,10,moderate_marine_reserve,7.127733328480125,2921.3977284834473,504.76027199960123,343.6903195122631,0,,2.0289373677395695,343.6903195122631
discretized_contextual,1,8,1,10,19,0.570884826967869,0.20946658360156425,4,high_taxation,7.324214420796293,3594.777460708412,447.5324352105458,278.56464632792336,0,,1.8461516924318044,278.56464632792336
linucb,1,8,2,20,29,0.33015621726644556,0.1852135913276932,3,moderate_taxation,2.9053361526327284,765.8368160274092,256.7399203926382,185.10785301335062,0,,1.0161203923383744,185.10785301335062
contextual_thompson,1,8,2,20,29,0.2864085995935526,0.20289373677395695,10,moderate_marine_reserve,1.6215622956321631,-485.9233648339205,252.89827925593005,209.08185438340635,0,,0.8638564511867963,209.08185438340635
discretized_contextual,1,8,2,20,29,0.23213720527326948,0.18461516924318044,10,moderate_marine_reserve,0.8526458376843136,-922.1824393109827,212.97939323943552,180.9078880858866,0,,0.7733601215844041,180.9078880858866
linucb,1,8,3,30,39,0.1542565441777922,0.10161203923383744,3,moderate_taxation,0.6945658190452897,-587.7337612317224,153.87594963324145,138.1876946879523,0,,0.425656782909363,138.1876946879523
contextual_thompson,1,8,3,30,39,0.17423487865283863,0.08638564511867963,10,moderate_marine_reserve,0.9672383272416981,-606.7390048722704,188.87727985367619,178.93505424515072,0,,0.361872825976336,178.93505424515072
discretized_contextual,1,8,3,30,39,0.1507565734049055,0.07733601215844041,10,moderate_marine_reserve,0.7350533058733437,-648.9918770593276,166.08542195192055,158.95570629947775,0,,0.3239635616666084,158.95570629947775
linucb,1,8,4,40,49,0.11515641223996025,0.0425656782909363,3,moderate_taxation,0.7542938581752301,-339.44227085083014,131.24833548312722,128.2992818432063,0,,0.1783092812651803,128.2992818432063
contextual_thompson,1,8,4,40,49,0.14911254520429226,0.036187282597633603,10,moderate_marine_reserve,1.1750070435652051,-290.3289880323397,175.84032379170537,175.09340638544796,0,,0.15158993372127189,175.5218978626695
discretized_contextual,1,8,4,40,49,0.13246308858289813,0.03239635616666084,10,moderate_marine_reserve,1.0159123881278609,-294.58320092283554,157.25947068608357,156.8019508826472,0,,0.13570959551508233,157.62020616216776
linucb,1,8,5,50,59,0.10691606820267192,0.01783092812651803,3,moderate_taxation,0.9244151080734687,-148.3157918370445,128.7277079892616,128.0561653727147,0,,0.07469445116789143,130.13047489823884
contextual_thompson,1,8,5,50,59,0.14626824821889126,0.01515899337212719,10,moderate_marine_reserve,1.3676703239092038,-120.7345644448584,178.6085866024875,175.86117020824744,0,,0.06350161260000854,182.09362955895108
discretized_contextual,1,8,5,50,59,0.13135017180180647,0.013570959551508232,10,moderate_marine_reserve,1.2186653989657112,-121.7150528880201,160.84565422244773,158.0272576237168,0,,0.05684927718451349,164.26412659413666
linucb,1,8,6,60,69,0.10844206241519903,0.007469445116789143,3,moderate_taxation,1.053289292352996,-59.88260528028704,133.58062771599396,130.64343325662372,0,,0.03128979599763559,136.90672913185583
contextual_thompson,1,8,6,60,69,0.1517446912991259,0.006350161260000854,10,moderate_marine_reserve,1.51929160340402,-47.49443051733613,188.01432407056276,183.05723345934055,0,,0.026601072405084834,193.36490032596984
discretized_contextual,1,8,6,60,69,0.13688677216178055,0.005684927718451349,10,moderate_marine_reserve,1.3667571529025775,-48.3231499071157,169.80963633716323,165.17868267640802,0,,0.023814383236021582,174.7695570063254
linucb,1,8,7,70,79,0.11408894094321319,0.0031289795997635587,3,moderate_taxation,1.1591487767533237,-23.232635256344082,141.8857694411601,137.7479834498531,0,,0.013107417194525321,146.2523882670289
contextual_thompson,1,8,7,70,79,0.16113741693830821,0.0026601072405084835,10,moderate_marine_reserve,1.6559011619168267,-18.033799328860866,200.8721953494825,194.6598874117679,0,,0.011143292652389596,207.34108199536126
discretized_contextual,1,8,7,70,79,0.1456412975052712,0.002381438323602158,10,moderate_marine_reserve,1.4950578157838057,-18.702965494198995,181.65129375336056,175.96099628879995,0,,0.009975937725143113,187.56234151136022
linucb,1,8,8,80,89,0.12187699022252407,0.001310741719452532,3,moderate_taxation,1.2594111570579225,-8.74404053555717,152.17862371121754,147.28596994423168,0,,0.0054907480229120205,157.23620265188882
contextual_thompson,1,8,8,80,89,0.17278423499613438,0.0011143292652389595,10,moderate_marine_reserve,1.7928611879758045,-6.626812509469089,215.93856005823284,208.85131339146886,0,,0.004667968615921819,223.2288800206255
discretized_contextual,1,8,8,80,89,0.15630195125946686,0.0009975937725143114,10,moderate_marine_reserve,1.6211618990933838,-7.07676873783752,195.38864013974657,188.93888000559915,0,,0.004178959098357031,202.0174017418863
linucb,1,8,9,90,99,0.131030168876574,0.0005490748022912021,3,moderate_taxation,1.3624793302915155,-3.188076229297457,163.88008878249758,158.40791939277182,0,,0.002300095694192487,169.4937602842755
contextual_thompson,1,8,9,90,99,0.18602406668385457,0.00046679686159218194,10,moderate_marine_reserve,1.9370591983957808,-2.340624231192755,232.72797871523682,224.9089674712542,0,,0.0019554302017329127,240.73288283252904
discretized_contextual,1,8,9,90,99,0.16834783478490525,0.00041789590983570314,10,moderate_marine_reserve,1.7527431443290264,-2.610235488108212,210.64240557805618,203.54361345343534,0,,0.001750582213612453,217.90763756993803
linucb,1,8,10,100,109,0.14124480023689626,0.00023000956941924872,3,moderate_taxation,1.4720186521783978,-1.1155283662261255,176.7761016653549,170.78370959573016,0,,0.0009635190288038445,182.90468030254695
contextual_thompson,1,8,10,100,109,0.2006107356937742,0.00019554302017329127,10,moderate_marine_reserve,2.0915117206605554,-0.7807395165442736,251.075095221252,242.56805960005448,0,,0.0008191373139928711,259.7636064748479
discretized_contextual,1,8,10,100,109,0.18158969797494837,0.0001750582213612453,10,moderate_marine_reserve,1.8931904877269268,-0.9311260528466757,227.2945936535728,219.57278314282374,0,,0.0007333256953438734,235.18372649552063
linucb,1,8,11,110,119,0.15242056691878914,9.635190288038446e-05,3,moderate_taxation,1.5897516825524711,-0.36685210753840325,190.81422415920113,184.30826646343027,0,,0.00040362186721671755,197.45954458596654
contextual_thompson,1,8,11,110,119,0.21646967206237325,8.191373139928711e-05,10,moderate_marine_reserve,2.257637466411577,-0.236089400889825,270.94482669749596,261.7501484493177,0,,0.0003431398055429563,280.3271487161903
discretized_contextual,1,8,11,110,119,0.1959864387462672,7.333256953438734e-05,10,moderate_marine_reserve,2.04422363529929,-0.3162877069834129,245.34479076075283,236.98842159803485,0,,0.00030719298486522103,253.87281839478607
linucb,1,9,0,0,9,0.8333333333333334,0.1,3,moderate_taxation,10.118290610614807,2917.3699619718477,864.1104778371554,739.8811269985001,0,,1.4853708961653926,739.8811269985001
contextual_thompson,1,9,0,0,9,0.8333333333333334,0.1,10,moderate_marine_reserve,10.141336477120525,2989.221945950384,858.253743740417,717.9373143653968,0,,1.8586333167843792,717.9373143653968
discretized_contextual,1,9,0,0,9,0.8333333333333334,0.1,1,baseline_laissez_faire,10.490521369403732,3448.0349987194627,845.0983644821124,685.0617923614428,0,,2.0946658360156425,685.0617923614428
linucb,1,9,1,10,19,0.6165676058320835,0.14853708961653928,3,moderate_taxation,8.091235544999945,3463.7698951987013,555.2958779761493,396.1874607197347,0,,1.852135913276932,396.1874607197347
contextual_thompson,1,9,1,10,19,0.5982810953044974,0.1858633316784379,10,moderate_marine_reserve,7.127733328480125,2921.3977284834473,504.76027199960123,343.6903195122631,0,,2.0289373677395695,343.6903195122631
discretized_contextual,1,9,1,10,19,0.570884826967869,0.20946658360156425,1,baseline_laissez_faire,7.172915297017182,3721.5387171817497,414.165189580252,210.99693960739452,0,,2.433656061354898,210.99693960739452
linucb,1,9,2,20,29,0.33015621726644556,0.1852135913276932,3,moderate_taxation,2.9053361526327284,765.8368160274092,256.7399203926382,185.10785301335062,0,,1.0161203923383744,185.10785301335062
contextual_thompson,1,9,2,20,29,0.2864085995935526,0.20289373677395695,10,moderate_marine_reserve,1.6215622956321631,-485.9233648339205,252.89827925593005,209.08185438340635,0,,0.8638564511867963,209.08185438340635
discretized_contextual,1,9,2,20,29,0.1758307830061621,0.2433656061354898,5,hard_capacity_control,-50.58587411208708,-1652.3190888752126,127.9733972145757,92.3055313030015,1,5,1.0194679858754725,92.3055313030015
linucb,1,9,3,30,39,0.1542565441777922,0.10161203923383744,3,moderate_taxation,0.6945658190452897,-587.7337612317224,153.87594963324145,138.1876946879523,0,,0.425656782909363,138.1876946879523
contextual_thompson,1,9,3,30,39,0.17423487865283863,0.08638564511867963,10,moderate_marine_reserve,0.9672383272416981,-606.7390048722704,188.87727985367619,178.93505424515072,0,,0.361872825976336,178.93505424515072
discretized_contextual,1,9,3,30,39,0.07692127608583459,0.10194679858754725,10,moderate_marine_reserve,-100.64685154021392,-1327.0435857255652,81.62304546139735,76.25917630558891,1,0,0.42705910285711063,76.25917630558891
linucb,1,9,4,40,49,0.11515641223996025,0.0425656782909363,3,moderate_taxation,0.7542938581752301,-339.44227085083014,131.24833548312722,128.2992818432063,0,,0.1783092812651803,128.2992818432063
contextual_thompson,1,9,4,40,49,0.14911254520429226,0.036187282597633603,10,moderate_marine_reserve,1.1750070435652051,-290.3289880323397,175.84032379170537,175.09340638544796,0,,0.15158993372127189,175.5218978626695
discretized_contextual,1,9,4,40,49,0.06354931358799076,0.042705910285711066,10,moderate_marine_reserve,-99.95883359315958,-577.6130219006393,74.25353144892671,73.67082964734395,1,0,0.17889671854334988,73.70404058249747
linucb,1,9,5,50,59,0.10691606820267192,0.01783092812651803,3,moderate_taxation,0.9244151080734687,-148.3157918370445,128.7277079892616,128.0561653727147,0,,0.07469445116789143,130.13047489823884
contextual_thompson,1,9,5,50,59,0.14626824821889126,0.01515899337212719,10,moderate_marine_reserve,1.3676703239092038,-120.7345644448584,178.6085866024875,175.86117020824744,0,,0.06350161260000854,182.09362955895108
discretized_contextual,1,9,5,50,59,0.061420033818747895,0.017889671854334988,10,moderate_marine_reserve,-99.61963707019704,-242.31723795903724,74.72162013143962,73.78221573407357,1,0,0.074940530927605,76.01362400379672
linucb,1,9,6,60,69,0.10844206241519903,0.007469445116789143,3,moderate_taxation,1.053289292352996,-59.88260528028704,133.58062771599396,130.64343325662372,0,,0.03128979599763559,136.90672913185583
contextual_thompson,1,9,6,60,69,0.1517446912991259,0.006350161260000854,10,moderate_marine_reserve,1.51929160340402,-47.49443051733613,188.01432407056276,183.05723345934055,0,,0.026601072405084834,193.36490032596984
discretized_contextual,1,9,6,60,69,0.0633446866698306,0.0074940530927604995,10,moderate_marine_reserve,-99.44708658946509,-100.22597197723685,78.37672590145841,76.39050394115716,1,0,0.03139287976570931,80.5455036874974
linucb,1,9,7,70,79,0.11408894094321319,0.0031289795997635587,3,moderate_taxation,1.1591487767533237,-23.232635256344082,141.8857694411601,137.7479834498531,0,,0.013107417194525321,146.2523882670289
contextual_thompson,1,9,7,70,79,0.16113741693830821,0.0026601072405084835,10,moderate_marine_reserve,1.6559011619168267,-18.033799328860866,200.8721953494825,194.6598874117679,0,,0.011143292652389596,207.34108199536126
discretized_contextual,1,9,7,70,79,0.0671212530729145,0.0031392879765709306,10,moderate_marine_reserve,-99.34416513491352,-41.15621933353513,83.63893013040273,81.07623463445655,1,0,0.013150599385749199,86.3170330220415
linucb,1,9,8,80,89,0.12187699022252407,0.001310741719452532,3,moderate_taxation,1.2594111570579225,-8.74404053555717,152.17862371121754,147.28596994423168,0,,0.0054907480229120205,157.23620265188882
contextual_thompson,1,9,8,80,89,0.17278423499613438,0.0011143292652389595,10,moderate_marine_reserve,1.7928611879758045,-6.626812509469089,215.93856005823284,208.85131339146886,0,,0.004667968615921819,223.2288800206255
discretized_contextual,1,9,8,80,89,0.07193086085170125,0.00131505993857492,10,moderate_marine_reserve,-99.26767643426174,-16.82012880835352,89.8972433455945,86.94463442331373,1,0,0.005508837210703079,92.93891578628612
linucb,1,9,9,90,99,0.131030168876574,0.0005490748022912021,3,moderate_taxation,1.3624793302915155,-3.188076229297457,163.88008878249758,158.40791939277182,0,,0.002300095694192487,169.4937602842755
contextual_thompson,1,9,9,90,99,0.18602406668385457,0.00046679686159218194,10,moderate_marine_reserve,1.9370591983957808,-2.340624231192755,232.72797871523682,224.9089674712542,0,,0.0019554302017329127,240.73288283252904
