algorithm,seed,episode,cumulative_reward,cumulative_profit,min_fish_stock,collapse_flag,time_to_collapse,final_ships,final_fish_population,decision_windows
discretized_contextual,2,18,29.68811228110213,5180.408324285184,135.0195979375515,0,,0.00031579927802094076,215.73539630992116,12
linucb,2,19,48.93820597673233,4378.643656081516,317.3515829056392,0,,0.0007516876215313451,517.8944251900839,12
contextual_thompson,2,19,48.93820597673233,4378.643656081516,317.3515829056392,0,,0.0007516876215313451,517.8944251900839,12
discretized_contextual,2,19,33.315845007640135,4765.236145001726,177.45278102201203,0,,0.00030719298486522103,279.95362514677095,12
linucb,2,20,48.93820597673233,4378.643656081516,317.3515829056392,0,,0.0007516876215313451,517.8944251900839,12
contextual_thompson,2,20,48.93820597673233,4378.643656081516,317.3515829056392,0,,0.0007516876215313451,517.8944251900839,12
discretized_contextual,2,20,33.31606191308829,4764.1544708075335,177.45278102201203,0,,0.00030719298486522103,280.01882837875615,12
linucb,2,21,48.93820597673233,4378.643656081516,317.3515829056392,0,,0.0007516876215313451,517.8944251900839,12
contextual_thompson,2,21,48.93820597673233,4378.643656081516,317.3515829056392,0,,0.0007516876215313451,517.8944251900839,12
discretized_contextual,2,21,33.31606191308829,4764.1544708075335,177.45278102201203,0,,0.00030719298486522103,280.01882837875615,12
linucb,2,22,48.93820597673233,4378.643656081516,317.3515829056392,0,,0.0007516876215313451,517.8944251900839,12
contextual_thompson,2,22,48.93820597673233,4378.643656081516,317.3515829056392,0,,0.0007516876215313451,517.8944251900839,12
discretized_contextual,2,22,31.9446602801471,5073.717794203231,157.8557663299939,0,,0.00030719298486522103,249.44327537673817,12
linucb,2,23,48.93820597673233,4378.643656081516,317.3515829056392,0,,0.0007516876215313451,517.8944251900839,12
contextual_thompson,2,23,48.93820597673233,4378.643656081516,317.3515829056392,0,,0.0007516876215313451,517.8944251900839,12
discretized_contextual,2,23,33.31606191308829,4764.1544708075335,177.45278102201203,0,,0.00030719298486522103,280.01882837875615,12
linucb,2,24,48.93820597673233,4378.643656081516,317.3515829056392,0,,0.0007516876215313451,517.8944251900839,12
contextual_thompson,2,24,48.93820597673233,4378.643656081516,317.3515829056392,0,,0.0007516876215313451,517.8944251900839,12
discretized_contextual,2,24,33.31606191308829,4764.1544708075335,177.45278102201203,0,,0.00030719298486522103,280.01882837875615,12
linucb,2,25,48.93820597673233,4378.643656081516,317.3515829056392,0,,0.0007516876215313451,517.8944251900839,12
contextual_thompson,2,25,48.93820597673233,4378.643656081516,317.3515829056392,0,,0.0007516876215313451,517.8944251900839,12
discretized_contextual,2,25,33.31606191308829,4764.1544708075335,177.45278102201203,0,,0.00030719298486522103,280.01882837875615,12
linucb,2,26,48.93820597673233,4378.643656081516,317.3515829056392,0,,0.0007516876215313451,517.8944251900839,12
contextual_thompson,2,26,48.93820597673233,4378.643656081516,317.3515829056392,0,,0.0007516876215313451,517.8944251900839,12
discretized_contextual,2,26,-928.5612228235298,3220.4172735113525,74.8328842484042,1,25,0.0004049515934620661,116.12239472353761,12
linucb,2,27,48.93820597673233,4378.643656081516,317.3515829056392,0,,0.0007516876215313451,517.8944251900839,12
contextual_thompson,2,27,48.93820597673233,4378.643656081516,317.3515829056392,0,,0.0007516876215313451,517.8944251900839,12
discretized_contextual,2,27,-201.79998284323366,5500.09300316646,115.00778639369634,1,39,0.0003177988572994212,181.75647210234487,12
linucb,2,28,48.93820597673233,4378.643656081516,317.3515829056392,0,,0.0007516876215313451,517.8944251900839,12
contextual_thompson,2,28,48.93820597673233,4378.643656081516,317.3515829056392,0,,0.0007516876215313451,517.8944251900839,12
discretized_contextual,2,28,-221.94289237441825,5467.001142389257,113.87063527126288,1,39,0.00032100872321417514,179.82493362206318,12
linucb,2,29,48.93820597673233,4378.643656081516,317.3515829056392,0,,0.0007516876215313451,517.8944251900839,12
contextual_thompson,2,29,48.93820597673233,4378.643656081516,317.3515829056392,0,,0.0007516876215313451,517.8944251900839,12
discretized_contextual,2,29,-201.79973401942758,5500.964604393963,115.00778639369634,1,39,0.0003177988572994212,181.7075438732462,12
